latitude,longitude
34.204384,-101.708183
34.204384,-101.708183
34.17315551,-85.22663251
33.750529,-84.396079
41.286058,-72.936288
40.076432,-74.101127
41.286058,-72.936288
28.660942,-81.35318
28.660942,-81.35318
41.6587833,-73.7470676
33.448376,-112.074036
33.448376,-112.074036
39.284617,-76.614030
35.7477146387,-95.3290987015
40.927917,-74.101875
40.165504,-76.29583
40.165504,-76.29583
42.7712714333,-73.8944531833
39.968749,-86.194568
45.9419533,-89.8841833
38.727171,-93.568084
35.5539205,-80.8530972
42.083836,-87.981789
42.7712714333,-73.8944531833
37.974766,-87.555847
37.974766,-87.555847
42.083836,-87.981789
41.6587833,-73.7470676
35.5539205,-80.8530972
35.82802326,-83.57267115
40.498262,-78.408800
45.122719,-93.177856
45.122719,-93.177856
49.269574,-123.16492
40.498262,-78.408800
42.071847,-88.2940969
40.739019,-74.032718
36.831185,-119.890554
38.575691,-77.30238
40.878015616666666,-81.10557735
44.2856166,-121.54449736666666
45.9419533,-89.8841833
47.405037,-120.327911
39.710854,-75.562424
47.405037,-120.327911
42.071847,-88.2940969
39.710854,-75.562424
34.930637,-82.018913
42.7712714333,-73.8944531833
41.65436161666667,-83.59198285
34.930637,-82.018913
33.748997,-84.387985
40.49826,-78.408798
40.49826,-78.408798
33.748997,-84.387985
36.534088,-121.868401
30.529967,-97.623341
41.6587833,-73.7470676
43.203733,-86.221341
36.534088,-121.868401
32.572941,-85.581795
32.572941,-85.581795
36.5979508,-94.7432639
43.203733,-86.221341
35.13038095,-85.23687471666666
27.906828,-82.834594
40.076431,-74.101128
40.076431,-74.101128
42.791973,-83.627724
45.816248,-88.064954
42.791973,-83.627724
34.041012,-84.34137
34.041012,-84.34137
37.264834,-81.2218188
33.857559,-84.192882
28.57996,-81.477127
36.5979508,-94.7432639
29.190833,-81.007587
37.264834,-81.2218188
42.071847,-88.2940969
33.755545,-116.258299
30.357143,-87.163857
40.076431,-74.101128
40.769245,-73.955917
40.769245,-73.955917
44.474154,-88.106228
26.190632,-97.696106
42.071847,-88.2940969
37.264834,-81.2218188
26.190632,-97.696106
32.31823,-86.902298
33.827214,-84.252236
34.579690,-92.561481
44.13819,-78.954295
34.72868,-92.228516
33.52066,-86.80249
33.52066,-86.80249
28.350758,-82.220781
40.8780156167,-81.10557735
34.72868,-92.228516
28.57996,-81.477127
28.57996,-81.477127
61.218056,-149.900284
61.218056,-149.900284
39.873930,-75.883203
35.509209,-97.746658
35.509209,-97.746658
35.71144398333333,-81.76586033333334
39.172737,-84.423103
39.172737,-84.423103
40.025333,-75.045894
40.8780156167,-81.10557735
34.98210926666667,-92.07205813333333
45.815289,-88.062683
36.959001,-86.4623079
45.815289,-88.062683
31.849680366666668,-106.61618493333333
28.710186683333333,-81.50795425
32.267511,-110.911622
32.31823,-86.902298
41.286091,-72.936409
41.286091,-72.936409
35.580753,-97.632507
35.580753,-97.632507
33.870293,-117.925339
33.870293,-117.925339
37.10284,-85.306351
37.10284,-85.306351
40.793903,-81.529570
36.5979508,-94.7432639
36.158867,-115.139305
41.45634325,-74.3874308
36.158867,-115.139305
39.8053998,-89.6125938
34.09684576,-85.34903982
37.10284,-85.306351
39.8053998,-89.6125938
34.582476,-86.98667
36.158867,-115.139305
41.163503,-73.862685
42.464947,-83.003906
36.158867,-115.139305
40.076432,-74.101127
42.464947,-83.003906
26.100365,-80.399773
26.100365,-80.399773
32.690951,-97.183607
40.8780156167,-81.10557735
36.158867,-115.139305
44.285660783333334,-121.54455193333334
41.425014,-72.105965
47.057345,-122.368467
34.579689,-92.561478
34.579689,-92.561478
33.755545,-116.258299
28.967194,-98.47863
28.967194,-98.47863
35.671676,-79.833392
36.091447,-95.882019
40.633125,-89.398529
44.28567893333334,-121.54457376666667
40.633125,-89.398529
40.352193,-75.914801
38.2138324,-85.8350018
40.8780156167,-81.10557735
41.362938,-83.908523
41.45634183333333,-74.38742895
30.098232,-95.546115
18.409329,-66.210573
35.671676,-79.833392
44.558804,-72.577843
44.558804,-72.577843
33.755545,-116.258299
39.8053998,-89.6125938
33.9196753,-117.96765448333333
29.654930,-82.408325
41.425014,-72.105965
37.667439,-120.931419
38.994591,-76.535639
39.01754,-95.731425
33.904294,-98.495975
40.076431,-74.101128
40.076431,-74.101128
37.323881,-79.952585
33.75053,-84.39608
41.425014,-72.105965
35.185520,-89.794509
33.912598,-118.043068
38.2138324,-85.8350018
33.75053,-84.39608
39.099728,-94.578568
42.83674141,-86.07776369
28.538336,-81.379234
39.099728,-94.578568
28.538336,-81.379234
45.344972,-75.789813
40.076431,-74.101128
36.091446,-95.882019
36.091446,-95.882019
38.766945,-77.465149
41.65945,-72.163558
41.059311,-86.590309
30.523078,-97.863083
33.755545,-116.258299
31.7638955,-90.563609
41.553275,-87.529837
33.755545,-116.258299
40.793903,-81.52957
41.008541,-76.445251
39.736185,-84.206265
34.125119,-84.558293
30.403341,-86.908317
43.203733,-86.221341
28.126196,-82.698051
34.09684576,-85.34903982
28.538336,-81.379234
34.7033972,-86.59869251666667
28.538336,-81.379234
41.102590,-72.359298
26.190632,-97.696106
41.30945956,-72.94721247
40.8780156167,-81.10557735
38.766945,-77.465149
29.705589,-95.301224
41.010622,-76.434166
26.190632,-97.696106
29.705589,-95.301224
34.70273516666666,-86.59941205
42.547674,-71.479583
33.904294,-98.495975
30.523078,-97.863083
40.2993,-76.880128
31.849404,-106.616063
36.81811,-119.755845
32.01099,-97.130005
39.76844,-105.030121
35.7114439833,-81.7658603333
28.784628,-96.956508
34.7027351667,-86.59941205
41.425014,-72.105965
41.3701765,-83.959153
40.74993609,-81.37370736
39.76844,-105.030121
35.7114439833,-81.7658603333
39.01754,-95.731422
40.793903,-81.529572
42.771214,-83.400307
42.771214,-83.400307
38.766945,-77.465149
41.584006,-87.882492
39.779318483333334,-79.53179075
39.284103,-76.618065
34.7027351667,-86.59941205
43.203732,-86.221344
32.781353,-97.307343
43.203732,-86.221344
39.798289,-85.762080
36.81811,-119.755845
40.793903,-81.529572
32.781353,-97.307343
28.967194,-98.47863
28.967194,-98.47863
34.98210926666667,-92.07205813333333
39.672169,-104.826347
34.500832,-117.185875
30.533529,-92.081512
32.781353,-97.307343
30.533529,-92.081512
37.324005,-79.952635
43.442223,-71.589447
39.672169,-104.826347
35.1719355583,-89.7972518206
43.442223,-71.589447
38.2138324,-85.8350018
40.79886305,-81.49432898
28.425203,-81.462100
41.683998,-72.709351
33.829445,-84.252197
29.582905,-90.753891
43.442223,-71.589447
33.829445,-84.252197
35.507214,-97.434158
35.1719355583,-89.7972518206
33.755545,-116.258299
40.097893,-74.217644
40.48812553,-85.61359533
35.09583055973053,-78.90531599521637
40.097893,-74.217644
35.507214,-97.434158
41.683998,-72.709351
27.250036,-80.275129
38.2138324,-85.8350018
32.01099,-97.130005
35.13038095,-85.2368747167
35.18552,-89.79451
35.18552,-89.79451
30.692899,-88.171376
33.52066,-86.80249
32.542084,-97.320847
32.542084,-97.320847
36.09638888888889,-80.21638888888889
28.126196,-82.698051
39.12928,-84.474098
38.447376,-81.999908
38.447376,-81.999908
39.787306,-84.208743
39.773449,-84.047821
30.692633,-88.174569
35.13038095,-85.2368747167
30.098232,-95.546115
39.12928,-84.474098
39.673325,-89.660904
31.849404,-106.616063
25.790653,-80.130043
25.790653,-80.130043
35.203808,-106.850870
42.167589,-87.825028
39.7793184833,-79.53179075
39.779318483333334,-79.53179075
41.058889,-86.590227
35.1719355583,-89.7972518206
38.447338,-81.999940
33.52066,-86.80249
35.13038095,-85.2368747167
41.058889,-86.590227
39.7792894,-79.53178875
41.111102,-87.888194
41.620918,-70.956383
41.620918,-70.956383
45.81625,-88.064957
39.7793184833,-79.53179075
45.81625,-88.064957
36.47155411666667,-88.32188251666666
39.787306,-84.208743
31.849404,-106.616063
35.149532,-90.048981
35.149532,-90.048981
35.395568,-80.578079
32.747843,-97.381467
30.490100,-91.066453
41.30945956,-72.94721247
32.31823,-86.902298
35.0935365,-78.9185537
38.9143139,-77.0459335
37.709801,-121.927521
37.709801,-121.927521
35.395568,-80.578079
28.959202,-81.679909
28.959202,-81.679909
36.032405,-86.797757
47.234299,-119.852547
45.81625,-88.064957
47.234299,-119.852547
32.425224,-90.103279
32.425224,-90.103279
38.9143139,-77.0459335
35.0935365,-78.9185537
35.7114439833,-81.7658603333
32.31823,-86.902298
26.640629,-81.872307
28.959202,-81.679909
26.640629,-81.872307
39.7793184833,-79.53179075
25.946617,-97.488705
31.0625127,-98.1676095
35.7114439833,-81.7658603333
36.81811,-119.755845
33.52066,-86.80249
43.442223,-71.589447
39.787306,-84.208743
34.7027351667,-86.59941205
35.395568,-80.578079
43.442223,-71.589447
31.0625127,-98.1676095
32.267511,-110.911622
30.452135,-91.210106
34.161328,-84.568202
30.452135,-91.210106
41.058889,-86.590227
41.30945956,-72.94721247
28.7101866833,-81.50795425
43.442223,-71.589447
25.946617,-97.488705
29.993483,-90.473221
29.993483,-90.473221
27.749538,-97.436691
27.749538,-97.436691
34.7027351667,-86.59941205
43.679824,-79.415709
26.377267,-80.108432
33.52066,-86.80249
28.959202,-81.679909
35.13038095,-85.2368747167
37.324005,-79.952635
41.30945956,-72.94721247
32.3888533,-90.1461911
38.978443,-76.49218
38.978443,-76.49218
32.31823,-86.902298
34.183624,-77.874565
40.175941,-76.166779
40.175941,-76.166779
39.77301,-84.047585
39.77301,-84.047585
42.135029,-87.758118
35.279091,-80.796359
32.3888533,-90.1461911
42.547527,-71.480178
42.135029,-87.758118
34.183624,-77.874565
32.833158,-79.843965
44.729752,-85.599594
35.203808,-106.850868
28.7101866833,-81.50795425
33.5608077049,-86.7262297869
35.203808,-106.850868
42.547527,-71.480178
35.0935365,-78.9185537
38.7315099,-90.1277387
49.265388,-123.15741
42.43436,-83.287565
43.057053,-87.969477
36.958443,-87.641815
44.729752,-85.599594
35.279091,-80.796359
25.946617,-97.488705
39.542191,-119.728493
36.958443,-87.641815
43.061062,-87.958940
35.0935365,-78.9185537
29.579443,-90.744418
37.395744,-87.505889
39.542191,-119.728493
32.833158,-79.843965
34.74469,-92.415932
34.74469,-92.415932
35.227085,-80.843124
39.721989,-85.889145
41.30945956,-72.94721247
38.447338,-81.99994
38.7315099,-90.1277387
31.0625127,-98.1676095
39.721989,-85.889145
31.738037,-106.291216
32.406384,-96.838589
37.324005,-79.952637
42.547527,-71.480178
42.1479906,-84.3917994167
36.946427,-120.064189
35.451245,-84.591395
37.324005,-79.952637
28.424335,-81.457933
30.427233,-90.442871
35.26446,-80.871437
42.819693,-86.103615
35.671676,-79.833392
30.2847793,-89.7576777
34.183624,-77.874565
35.580414,-97.632729
42.7712714333,-73.8944531833
31.549334,-97.146667
36.946427,-120.064189
35.580414,-97.632729
31.549334,-97.146667
29.887386,-97.949113
30.427233,-90.442871
35.279091,-80.796359
41.4115823,-75.8884521
39.866989,-80.670334
31.738037,-106.291216
39.866989,-80.670334
29.609401,-95.252222
29.190833,-81.007587
35.451245,-84.591395
30.2847793,-89.7576777
35.13042421666667,-85.23693798333333
35.671676,-79.833392
36.879498,-76.247022
39.877887,-75.891785
44.261112,-96.287498
41.4115823,-75.8884521
44.261112,-96.287498
32.267511,-110.911622
42.819693,-86.103615
26.377267,-80.108432
40.0351362,-85.9965887
33.591668,-86.895233
34.187091,-83.423837
38.447338,-81.999939
38.447338,-81.999939
33.836030,-84.249055
38.7315099,-90.1277387
39.281382,-76.619208
35.67218363285065,-79.8346209526062
28.080181,-81.793137
32.3888533,-90.1461911
33.52066,-86.80249
43.907525,-69.914661
40.0351362,-85.9965887
36.945133,-120.094147
31.738037,-106.291216
32.833158,-79.843965
47.307323,-122.228455
38.7669957,-77.4650242
47.307323,-122.228455
29.65493,-82.408325
42.819693,-86.103615
30.535147,-97.618918
33.836029,-84.249054
33.836029,-84.249054
61.218056,-149.900284
31.0410373,-83.0751471
36.091446,-95.882019
49.265388,-123.15741
36.091446,-95.882019
33.52066,-86.80249
35.451245,-84.591395
41.761064,-72.597235
61.218056,-149.900284
45.469957,-122.535521
36.137954,-86.666747
29.65493,-82.408325
41.64753,-88.089508
41.111103,-87.888191
41.111103,-87.888191
29.190832,-81.007584
28.39362,-81.538681
28.39362,-81.538681
35.334905,-94.415846
41.64753,-88.089508
40.711541,-74.003506
33.755545,-116.258299
41.8354209,-71.428766
36.137790,-105.796714
42.14798815,-84.39174145
31.0410373,-83.0751471
36.959640,-87.514668
36.429430,-94.788370
32.425224,-90.103279
47.606209,-122.332069
29.951685,-90.079675
47.606209,-122.332069
32.425224,-90.103279
41.8354209,-71.428766
39.069312,-94.570729
29.609401,-95.252222
39.293757,-76.619275
41.747753,-72.15696
42.771214,-83.400307
42.771214,-83.400307
40.0351362,-85.9965887
41.747753,-72.15696
28.498512,-81.658302
28.498512,-81.658302
30.4584196,-87.1818736
42.14799383333333,-84.39174111666667
45.51864802837372,-122.5059700012207
29.210815,-81.022835
29.210815,-81.022835
29.190832,-81.007584
36.412638,-94.716863
39.293757,-76.619275
31.0410373,-83.0751471
40.559200,-74.168950
39.672169,-104.826347
28.424335,-81.457933
35.671676,-79.833392
35.441196,-89.778137
36.5979508,-94.7432639
40.559200,-74.168950
30.450747,-91.154549
30.450747,-91.154549
27.677647,-97.303731
30.4584196,-87.1818736
30.257263,-92.015312
30.257263,-92.015312
32.406384,-96.838589
39.9228947,-74.9289252
35.441196,-89.778137
40.227695,-76.097198
29.210815,-81.022835
40.227695,-76.097198
32.791813,-93.055717
32.791813,-93.055717
30.2847793,-89.7576777
40.493174,-86.228650
34.7005032,-86.5993055
41.4115823,-75.8884521
40.68232,-75.503517
40.68232,-75.503517
32.791813,-93.055717
30.4584196,-87.1818736
36.84207,-76.338746
41.4115823,-75.8884521
36.487827,-87.838356
27.315363,-82.458702
28.424335,-81.457932
30.381201,-81.4077
30.381201,-81.4077
34.7005032,-86.5993055
28.424335,-81.457932
35.384228,-97.724487
36.487827,-87.838356
27.315363,-82.458702
39.777068,-86.267996
39.879403,-75.895043
35.384228,-97.724487
32.759296,-97.797256
32.759296,-97.797256
43.060726,-87.959709
39.293757,-76.619275
30.332184,-81.655647
40.711418,-74.003052
43.060726,-87.959709
39.968749,-86.194568
28.424335,-81.457932
36.947077,-120.06363
39.968749,-86.194568
35.671676,-79.833392
37.614940,-122.387978
33.322521,-97.257713
33.520802,-86.802696
33.520802,-86.802696
37.2648185,-81.2218224
33.322521,-97.257713
35.441196,-89.778137
41.4115823,-75.8884521
34.582476,-86.98667
30.332184,-81.655647
34.7005032,-86.5993055
40.806767,-74.185425
40.806767,-74.185425
47.67489,-122.284763
34.524665,-84.932087
39.059704,-84.689465
39.266743,-81.561516
33.719994,-116.278870
39.266743,-81.561516
37.2648185,-81.2218224
30.693585,-88.173955
40.479248,-80.654884
40.479248,-80.654884
28.080181,-81.793137
38.91313970088959,-77.04560101032257
38.398132,-82.400746
32.173359,-90.132797
30.889288,-83.301826
30.889288,-83.301826
36.947079,-120.063629
32.173359,-90.132797
36.947079,-120.063629
41.8354209,-71.428766
37.2648185,-81.2218224
28.754644,-81.493797
36.137791,-105.796715
36.137791,-105.796715
28.754644,-81.493797
35.130421883333334,-85.23694408333333
35.872341,-97.494015
29.508962,-98.314132
29.964722,-90.070557
29.964722,-90.070557
34.945122,-89.799545
36.141831,-86.653434
-37.81176,144.967131
31.642466,-85.043843
36.141831,-86.653434
41.8354209,-71.428766
42.1479724,-84.3885318
42.337692975997925,-85.60316205024719
33.755545,-116.258299
38.91238868236542,-77.0471727848053
43.6525,-79.381668
36.5887213,-76.6888123833
43.6525,-79.381668
34.989017,-80.532791
34.989017,-80.532791
39.911777,-75.27713
40.506037,-80.209220
39.911777,-75.27713
33.755545,-116.258299
42.1479724,-84.3885318
38.30861695,-76.54047395
33.958070,-84.136491
29.65493,-82.408325
35.334904,-94.415848
35.334904,-94.415848
31.57906,-90.440651
31.57906,-90.440651
46.28569,-119.284462
36.5887213,-76.6888123833
46.28569,-119.284462
38.804897,-97.557462
41.6587833,-73.7470676
33.954296,-84.126482
30.693584,-88.173958
30.693584,-88.173958
39.911777,-75.27713
36.14183,-86.653435
36.14183,-86.653435
43.057053,-87.969477
47.307323,-122.228455
47.307323,-122.228455
38.252666,-85.758453
38.252666,-85.758453
42.772649,-74.963435
42.1479724,-84.3885318
37.158737,-77.403694
37.158737,-77.403694
35.1725545,-89.7979927
35.010639,-80.564484
35.010639,-80.564484
40.058323,-74.405663
40.058323,-74.405663
41.582272,-85.834435
30.516691,-90.480085
41.582272,-85.834435
41.67956,-83.522166
47.066851,-122.368466
30.387705,-91.187037
35.1725545,-89.7979927
41.58174455165863,-109.25273537635803
36.5887213,-76.6888123833
39.275803,-76.620497
40.502304,-86.221771
40.502304,-86.221771
30.4922643259,-97.6952577316
28.848125,-96.995284
29.762884,-95.383064
29.762884,-95.383064
41.6169448,-93.6186111
38.611837,-89.368465
35.580414,-97.632729
40.5592,-74.16901
26.548719,-81.872635
26.548719,-81.872635
39.672169,-104.826347
29.551406,-98.555474
38.386563,-75.370885
41.891968,-87.627059
39.062818,-94.679464
32.759296,-97.797256
41.6169448,-93.6186111
41.441845,-81.930117
30.389460,-91.085481
40.352193,-75.914801
33.209843,-87.569176
35.296518,-97.458713
25.711659,-80.318213
33.209843,-87.569176
35.1725545,-89.7979927
40.711418,-74.003052
29.762884,-95.383064
39.480606,-86.054985
45.469955,-122.535522
29.762884,-95.383064
45.469955,-122.535522
39.480606,-86.054985
29.210815,-81.022835
29.210815,-81.022835
41.8354209,-71.428766
36.582808,-82.156301
25.711659,-80.318213
41.754396,-87.808918
43.820557,-69.81472
40.179817,-76.178841
43.820557,-69.81472
40.179817,-76.178841
47.235315,-122.282510
41.65945,-72.163558
32.934368,-97.238967
28.080181,-81.793137
35.384228,-97.724487
28.080181,-81.793137
35.384228,-97.724487
28.048315,-82.355979
41.67956,-83.522166
36.582808,-82.156301
38.9123886824,-77.0471727848
45.43251242,-122.82837034
39.613015,-86.083329
38.64875,-121.44993055555555
33.52066,-86.80249
33.52066,-86.80249
41.67956,-83.522166
33.954296,-84.12648
39.634548,-86.079696
38.398132,-82.400749
33.954296,-84.12648
25.711658,-80.318214
25.711658,-80.318214
43.615124,-84.794212
38.9123886824,-77.0471727848
43.615124,-84.794212
39.777069,-86.267998
38.398132,-82.400749
35.172847509384155,-89.79854464530945
36.196545,-94.118973
39.872226,-82.822320
39.777069,-86.267998
36.196545,-94.118973
38.8065374,-97.5577468
32.759296,-97.797256
32.703628,-83.667038
30.060446,-91.880691
29.579443,-90.744418
41.76371,-72.685097
38.38774,-75.371157
39.091118,-94.415504
41.76371,-72.685097
39.091118,-94.415504
28.710183,-81.5079839
36.617352,-88.31324
38.8065374,-97.5577468
41.4115823,-75.8884521
39.927658,-122.179153
30.694357,-88.043053
35.375198,-97.494878
39.927658,-122.179153
30.694357,-88.043053
38.38774,-75.371157
39.854509,-82.816116
39.38707,-76.482338
39.38707,-76.482338
39.777069,-86.267998
39.881950,-75.900604
40.72071,-73.987631
41.4115823,-75.8884521
29.762884,-95.383064
43.060726,-87.959709
41.67956,-83.522166
28.008685,-82.350583
37.328098,-87.498886
43.060726,-87.959709
33.491219,-88.378059
37.328098,-87.498886
38.398132,-82.400749
43.057053,-87.969477
30.694357,-88.043053
41.754395,-87.808922
41.754395,-87.808922
41.825778,-87.687142
34.900555,-92.498055
39.6320985,-79.9542865
28.710183,-81.5079839
28.022243,-81.732857
31.642466,-85.043843
28.022243,-81.732857
32.280823,-95.324028
36.582808,-82.156301
32.280823,-95.324028
30.387705,-91.187035
30.4922643259,-97.6952577316
30.387705,-91.187035
40.489788,-81.445671
40.489788,-81.445671
38.8065374,-97.5577468
39.8508,-75.1474
41.6169448,-93.6186111
39.8508,-75.1474
28.847179,-96.996452
32.703628,-83.667038
30.47547,-90.100914
40.498262,-78.408800
30.47547,-90.100914
28.847179,-96.996452
38.689603,-90.472986
40.2617156,-74.9527751
29.579443,-90.744415
29.579443,-90.744415
33.491219,-88.378059
30.218183,-92.020134
41.4115823,-75.8884521
43.381623,-115.993401
34.524548,-84.9319
34.524548,-84.9319
41.024227,-80.662849
41.024227,-80.662849
29.762884,-95.383064
38.38774,-75.371157
39.937563,-75.086077
39.672169,-104.826347
40.2617156,-74.9527751
41.4115823,-75.8884521
36.883224,-87.420753
37.158733,-77.403633
37.158733,-77.403633
35.845619,-86.390266
42.845070,-71.505686
39.391518,-84.526443
36.883224,-87.420753
35.845619,-86.390266
39.391518,-84.526443
33.115753,-96.842879
39.937563,-75.086077
30.778,-88.259003
30.778,-88.259003
45.436226,-75.781471
41.58617556095123,-109.24922704696655
45.436226,-75.781471
39.06218,-94.679367
39.06218,-94.679367
32.267511,-110.911622
36.414738,-87.637807
28.538336,-81.379234
43.108196,-79.226098
35.580414,-97.632729
38.64875,-121.44993055555555
26.377267,-80.108432
39.854467,-82.815395
28.710183,-81.5079839
33.719932,-116.278619
38.611837,-89.368465
32.339136,-86.256579
41.578765,-93.731220
40.498262,-78.4088
35.10099,-106.57019
40.769245,-73.955917
33.949229,-84.137986
40.769245,-73.955917
45.43251242,-122.82837034
29.793285,-95.478576
38.252666,-85.758453
41.341317,-72.946823
41.341317,-72.946823
40.2617156,-74.9527751
38.252666,-85.758453
45.43251242,-122.82837034
32.339136,-86.256579
36.83136,-76.133083
43.6525,-79.381668
43.6525,-79.381668
29.762884,-95.383064
42.846952,-71.495094
35.10099,-106.57019
39.937563,-75.086077
40.49826,-78.408798
38.386563,-75.370885
43.615124,-84.794212
43.615124,-84.794212
40.49826,-78.408798
44.285876,-121.544588
36.479817,-87.905239
38.611835,-89.368462
41.67956,-83.522166
43.44145846666667,-124.24613066666667
31.327296,-89.293806
38.611835,-89.368462
30.389364,-91.08596
32.267511,-110.911622
35.389167,-118.938203
30.389364,-91.08596
39.854465,-82.815392
39.854465,-82.815392
45.43251242,-122.82837034
34.74469,-92.415932
34.74469,-92.415932
35.204533,-89.873978
33.954296,-84.12648
33.954296,-84.12648
28.547127,-81.723304
35.204533,-89.873978
42.324758,-72.626851
39.285295,-86.466145
44.285876,-121.544588
45.43251242,-122.82837034
31.327296,-89.293806
32.387858,-90.148152
47.307323,-122.228455
47.307323,-122.228455
32.636686,-83.692921
40.679657,-73.544021
40.272015,-80.60952
39.954655,-75.324399
33.591668,-86.895233
39.954655,-75.324399
29.762884,-95.383064
39.672169,-104.826347
33.381725,-86.805019
32.387858,-90.148152
40.272015,-80.60952
32.690516,-97.185622
32.636686,-83.692921
32.339136,-86.256579
36.673985,-121.63324
42.772613,-74.963473
29.842570,-95.506284
44.934361,-93.426682
40.081951,-75.168892
47.307323,-122.228455
44.285876,-121.544588
27.326320,-82.545756
40.445537,-111.791482
33.381725,-86.805019
43.10955,-88.041199
26.691981,-80.178234
43.10955,-88.041199
-37.812108,144.966531
40.8808930333,-81.4026430333
35.149532,-90.048981
35.149532,-90.048981
26.722469,-80.08587
28.448132,-99.94651
40.8808930333,-81.4026430333
35.580414,-97.632729
32.636684,-83.692924
32.636684,-83.692924
28.448132,-99.94651
37.028212,-76.4042404
38.8546705,-90.0847516
40.679957,-73.543634
42.772613,-74.963473
41.67956,-83.522166
40.6530429,-111.875641
41.938641,-88.164104
51.609234,-0.087085
41.586175561,-109.249227047
33.381725,-86.805019
37.028212,-76.4042404
31.327296,-89.293806
39.954655,-75.324402
26.120067,-80.253916
39.954655,-75.324402
47.67489,-122.284763
41.586175561,-109.249227047
32.387858,-90.148152
29.762884,-95.383064
37.672386,-87.533257
37.672386,-87.533257
33.52066,-86.80249
33.52066,-86.80249
33.591667,-86.895233
31.327296,-89.293806
33.591667,-86.895233
42.083775,-87.982345
40.6530429,-111.875641
40.8808930333,-81.4026430333
38.9123886824,-77.0471727848
37.028212,-76.4042404
35.580414,-97.632729
47.851798,-122.264115
40.679958,-73.543633
40.679958,-73.543633
31.022730,-97.296967
34.700383933333335,-86.60030476666667
35.377819,-97.494865
33.606213,-86.204422
38.9123886824,-77.0471727848
30.217661,-92.018936
30.217661,-92.018936
35.377819,-97.494865
33.606213,-86.204422
32.747772,-97.381401
32.747772,-97.381401
39.884429,-75.906349
36.883224,-87.420753
36.883224,-87.420753
43.019731,-108.385482
42.110306,-88.034241
42.110306,-88.034241
37.912951,-122.157212
28.710178766666665,-81.50793071666666
34.37189921666667,-79.84650345
32.747772,-97.381401
32.173359,-90.132797
33.591668,-86.895233
34.605927,-86.983345
41.586175561,-109.249227047
35.580414,-97.632729
43.019731,-108.385482
34.605927,-86.983345
42.171139,-87.844513
38.689603,-90.472986
32.6316175,-85.45358051
29.762884,-95.383064
42.171139,-87.844513
31.02273,-97.296967
35.711448966666666,-81.76588403333334
35.786355183333335,-81.74427291666666
31.327296,-89.293806
41.892218,-87.626859
35.580414,-97.632729
39.644985,-106.5942
39.644985,-106.5942
38.803226,-77.071061
45.432543,-122.828545
29.798500,-96.662816
26.722469,-80.08587
40.6530429,-111.875641
30.492913,-87.182815
31.063784,-98.181694
31.063784,-98.181694
41.058889,-86.590227
45.432543,-122.828545
35.181813,-101.879789
32.63973748,-85.41317571
35.673333,-80.434501
39.6341263,-79.9549308
41.6169448,-93.6186111
38.64875,-121.449930556
43.019731,-108.385482
33.591667,-86.895233
40.711418,-74.003052
-37.812682,144.965452
40.79799043999999,-77.86170012
33.591667,-86.895233
33.720051,-116.27861
40.6530429,-111.875641
31.02273,-97.296967
41.6543944,-86.2443693
31.02273,-97.296967
33.720051,-116.27861
26.507102,-81.913676
36.479817,-87.905239
39.6341263,-79.9549308
32.349425,-111.018201
45.432543,-122.828545
38.814077,-121.197301
43.13295,-115.6912
43.13295,-115.6912
40.324124,-76.862804
30.523078,-97.863083
30.018101,-89.967926
27.511239,-99.519136
38.64875,-121.449930556
43.6525,-79.381668
43.6525,-79.381668
30.018101,-89.967926
42.171139,-87.844513
38.779147,-90.210207
36.479817,-87.905239
30.080173,-94.126556
30.080173,-94.126556
40.022331,-74.955948
40.022331,-74.955948
32.690516,-97.185622
42.346966,-122.901634
38.749271,-77.573402
28.008685,-82.350583
38.749271,-77.573402
32.756302,-97.063438
32.756302,-97.063438
30.523078,-97.863083
41.6543944,-86.2443693
39.3652891,-76.5818356
38.779147,-90.210207
39.63427,-79.9556822
30.523078,-97.863083
29.762884,-95.383064
40.022331,-74.955948
30.217661,-92.018936
39.843368,-75.149769
32.98468,-96.890556
32.98468,-96.890556
39.635717666666665,-79.95661266666667
38.38783958,-78.97090351
41.600544,-93.609108
30.4922643259,-97.6952577316
41.600544,-93.609108
31.0625127,-98.1676095
34.988983,-90.012589
39.285285,-86.466136
39.3652891,-76.5818356
34.765915,-84.769936
38.003546,-84.444388
37.137132,-93.260077
34.765915,-84.769936
33.926654,-84.402361
35.313304,-81.97271
31.087843,-97.453762
38.814077,-121.197301
32.349426,-111.018204
32.349426,-111.018204
35.18552,-89.79451
31.0625127,-98.1676095
35.18552,-89.79451
39.885884,-75.909524
42.659309,-78.550684
40.79799044,-77.86170012
41.341362,-72.946716
41.341362,-72.946716
35.65137561666667,-84.75179581666667
36.479817,-87.905239
39.411297,-87.390792
35.385925,-94.398544
40.716387,-73.981001
29.762884,-95.383064
30.217661,-92.018936
30.217661,-92.018936
30.523078,-97.863083
40.79799044,-77.86170012
29.920793,-90.10028
35.923055,-84.058776
33.748997,-84.387985
32.153567,-110.942185
38.779147,-90.210207
33.748997,-84.387985
40.52467,-111.863823
42.659309,-78.550684
31.0625127,-98.1676095
41.819622,-71.424454
41.819622,-71.424454
40.52467,-111.863823
41.6543944,-86.2443693
43.441572533333336,-124.24659316666667
35.65134173333333,-84.75198093333333
32.566242,-92.027321
32.566242,-92.027321
42.346966,-122.901634
38.814075,-121.197304
38.814075,-121.197304
29.993483,-90.473221
